^SAMPLE = GSM913972
#ID_REF = 
#VALUE = MAS5.0 signal intensity
#ABS_CALL = 
!sample_table_begin
ID_REF	VALUE	ABS_CALL
1426581_at	1020.1	P
1426582_at	498.6	P
1426583_at	940.9	P
1426584_a_at	214.6	P
1426585_s_at	1471.2	P
1426586_at	2325.2	P
1426587_a_at	580.1	P
1426588_at	20.5	A
1426589_at	18.6	A
1426590_at	232.6	P
1426591_at	80.7	P
1426592_a_at	224.4	P
1426593_a_at	972.5	P
1426594_at	26.4	A
1426595_at	351.7	P
1426596_a_at	497.2	P
1426597_s_at	36.7	A
1426598_at	0.7	A
1426599_a_at	471.5	P
1426600_at	479.5	P
1426601_at	12	A
1426602_at	490.1	P
1426603_at	38.9	A
1426604_at	140.9	P
1426605_at	77.5	P
1426606_at	33.6	A
1426607_at	258.2	P
1426608_at	4.8	A
1426609_at	692.4	P
1426610_a_at	220.6	P
1426611_at	3008.7	P
1426612_at	1129.2	P
1426613_a_at	1378.8	P
1426614_at	444.8	P
1426615_s_at	450.3	P
1426616_at	35.4	A
1426617_a_at	8.1	A
1426618_a_at	339.4	P
1426619_at	112.5	P
1426620_at	226.9	P
1426621_a_at	17.2	A
1426622_a_at	1.6	A
1426623_a_at	724.3	P
1426624_a_at	276	P
1426625_at	264.6	P
1426626_at	830.7	P
1426627_at	254.2	P
1426628_at	1019.2	P
1426629_at	562.5	P
1426630_at	483.5	P
1426631_at	498.6	P
1426632_at	101.2	P
1426633_s_at	62.3	M
1426634_at	5.5	A
1426635_at	370.8	P
1426636_a_at	66.1	P
1426637_a_at	2.9	A
1426638_at	4.8	A
1426639_a_at	18.3	A
1426640_s_at	14.3	A
1426641_at	5	A
1426642_at	190.3	P
1426643_at	393.8	P
1426644_at	544.1	P
1426645_at	5613.2	P
1426646_at	652	P
1426647_at	74.9	A
1426648_at	1277.2	P
1426649_at	36.6	A
1426650_at	10.4	A
1426651_at	549.7	P
1426652_at	403.6	P
1426653_at	530.6	P
1426654_at	407.7	P
1426655_a_at	196.2	P
1426656_at	337.6	P
1426657_s_at	172	P
1426658_x_at	1086.2	P
1426659_a_at	8840.2	P
1426660_x_at	9853.9	P
1426661_at	9863.5	P
1426662_at	3218.5	P
1426663_s_at	735.1	P
1426664_x_at	553.8	P
1426665_at	162.3	A
1426666_a_at	510.7	P
1426667_a_at	307.9	P
1426668_at	811.3	P
1426669_at	462.9	P
1426670_at	206.2	A
1426671_a_at	1047.3	P
1426672_at	353.2	P
1426673_at	12.8	A
1426674_at	1963.8	P
1426675_at	1927.6	P
1426676_s_at	1863.9	P
1426677_at	1687.8	P
1426678_at	1422.5	P
1426679_at	2030.2	P
1426680_at	155.9	P
1426681_at	115.3	A
1426682_at	1208.5	P
1426683_at	1023	P
1426684_at	411.6	P
1426685_a_at	933	P
1426686_s_at	299.4	P
1426687_at	126.8	P
1426688_at	6188.2	P
1426689_s_at	3503.5	P
1426690_a_at	591.9	P
1426691_at	258.3	P
1426692_at	270.8	P
1426693_x_at	979	P
1426694_at	768.1	P
1426695_at	96.6	A
1426696_at	558.3	P
1426697_a_at	288.2	P
1426698_a_at	1793.8	P
1426699_at	222.2	P
1426700_a_at	136.7	P
1426701_at	235.2	P
1426702_at	2.4	A
1426703_at	452	P
1426704_at	63.9	A
1426705_s_at	2504	P
1426706_s_at	145.3	P
1426707_at	376.4	P
1426708_at	3483.4	P
1426709_a_at	878	P
1426710_at	1155.3	P
1426711_at	132.9	P
1426712_at	11.3	A
1426713_s_at	907.7	P
1426714_at	90.4	P
1426715_s_at	104.4	P
1426716_at	574.4	P
1426717_at	1329.6	P
1426718_at	683.5	P
1426719_at	493.7	P
1426720_at	150.9	A
1426721_s_at	1179.9	P
1426722_at	3098.8	P
1426723_at	361.9	P
1426724_at	79.2	P
1426725_s_at	30.7	A
1426726_at	497.2	P
1426727_s_at	402.6	P
1426728_x_at	359.9	P
1426729_at	16.8	A
1426730_a_at	3	A
1426731_at	29	A
1426732_at	79.3	A
1426733_at	547.3	P
1426734_at	67.4	P
1426735_at	575	P
1426736_at	2178.7	P
1426737_at	247.7	P
1426738_at	395.3	P
1426739_at	255.3	P
1426740_s_at	141.8	P
1426741_a_at	573.2	P
1426742_at	5127.5	P
1426743_at	480.2	P
1426744_at	446.8	P
1426745_at	1253.5	A
1426746_at	380.1	P
1426747_at	377	P
1426748_s_at	99.9	P
1426749_at	885.9	P
1426750_at	216.2	P
1426751_s_at	844.8	P
1426752_at	486.4	P
1426753_at	155.2	P
1426754_x_at	375.3	P
1426755_at	260.9	A
1426756_at	529.8	P
1426757_at	176	P
1426758_s_at	67.8	A
1426759_at	1247.4	P
1426760_at	437.9	P
1426761_at	356.3	P
1426762_s_at	958.5	P
1426763_at	537.4	P
1426764_at	314.4	P
1426765_at	781	P
1426766_at	1.5	A
1426767_at	97.8	A
1426768_at	32.4	A
1426769_s_at	355.9	P
1426770_at	147.7	P
1426771_at	130.3	P
1426772_x_at	33.6	A
1426773_at	228.6	P
1426774_at	1049.4	P
1426775_s_at	478.4	P
1426776_at	139	P
1426777_a_at	78.5	P
1426778_at	1145.9	P
1426779_x_at	514.2	P
1426780_at	143.1	P
1426781_at	75.4	A
1426782_at	539.7	P
1426783_at	406.2	P
1426784_at	325.2	P
1426785_s_at	18.3	A
1426786_s_at	129.3	A
1426787_at	312	P
1426788_a_at	2143.3	P
1426789_s_at	1213.8	P
1426790_at	959.1	P
1426791_at	12.2	A
1426792_s_at	329.3	A
1426793_a_at	6142.6	P
1426794_at	702.4	P
1426795_at	43.4	A
1426796_at	412.7	P
1426797_at	235.9	P
1426798_a_at	952.4	P
1426799_at	1282.6	P
1426800_at	22.3	A
1426801_at	197.5	P
1426802_at	175	P
1426803_at	163.7	P
1426804_at	1011.9	P
1426805_at	206.5	M
1426806_at	609.9	P
1426807_at	27.3	A
1426808_at	11014.3	P
1426809_at	409.3	P
1426810_at	1095.7	P
1426811_at	120.9	P
1426812_a_at	2317.2	P
1426813_at	1336.7	P
1426814_at	502.1	P
1426815_s_at	705.7	M
1426816_at	62.1	A
1426817_at	1192.9	P
1426818_at	86.9	P
1426819_at	1963.1	P
1426820_at	1579.4	P
1426821_at	347.4	P
1426822_at	242.5	P
1426823_s_at	1320.8	P
1426824_at	637.7	P
1426825_at	375.7	P
1426826_at	428	P
1426827_at	693.4	P
1426828_at	280.3	P
1426829_at	611.1	P
1426830_a_at	1647.5	P
1426831_at	880	P
1426832_at	306.9	P
1426833_at	658.6	P
1426834_s_at	118.1	P
1426835_at	617.4	P
1426836_s_at	2077.7	P
1426837_at	400.5	P
1426838_at	378.8	P
1426839_at	399.6	A
1426840_at	1485.1	P
1426841_at	832.8	P
1426842_at	1604.8	P
1426843_at	93.2	A
1426844_a_at	220.7	P
1426845_at	376.3	P
1426846_at	413.2	P
1426847_at	70.3	A
1426848_at	494.5	A
1426849_at	239.9	P
1426850_a_at	39	A
1426851_a_at	25.6	A
1426852_x_at	12.3	A
1426853_at	4412.2	P
1426854_a_at	4717.5	P
1426855_at	33.9	A
1426856_at	78.5	P
1426857_a_at	135.7	P
1426858_at	21.2	A
1426859_at	36.8	A
1426860_at	463	P
1426861_at	431	P
1426862_at	531.4	P
1426863_at	184.4	P
1426864_a_at	5.3	A
1426865_a_at	23.2	A
1426866_at	223.3	A
1426867_at	46	A
1426868_x_at	112	A
1426869_at	95.3	P
1426870_at	640.5	P
1426871_at	566.7	P
1426872_at	23.9	A
1426873_s_at	120.8	P
1426874_at	522.3	P
1426875_s_at	704.7	P
1426876_at	5.4	A
1426877_a_at	1302.6	P
1426878_at	431.3	P
1426879_at	348.1	P
1426880_at	4.5	A
1426881_at	215.7	P
1426882_at	520.3	P
1426883_at	935.3	P
1426884_at	609.2	P
1426885_a_at	1720	P
1426886_at	947.5	P
1426887_at	3.4	A
1426888_at	198.3	P
1426889_at	15.1	A
1426890_a_at	108.8	P
1426891_at	179.5	A
1426892_at	2.5	A
1426893_at	724.9	P
1426894_s_at	2386.1	P
1426895_at	928.6	P
1426896_at	103	P
1426897_at	1384.6	P
1426898_at	215.4	M
1426899_at	1076.1	P
1426900_at	1011.3	P
1426901_s_at	748.5	P
1426902_at	238.1	P
1426903_at	759.1	P
1426904_s_at	1089.3	P
1426905_a_at	1165.7	P
1426906_at	1252.1	P
1426907_s_at	134.3	P
1426908_at	1391.2	P
1426909_at	483.3	P
1426910_at	44.4	A
1426911_at	1.2	A
1426912_at	1909.7	P
1426913_at	59.5	M
1426914_at	1.6	A
1426915_at	1047.7	P
1426916_at	159.7	A
1426917_s_at	43.2	P
1426918_at	1099.4	P
1426919_at	6.1	A
1426920_x_at	22.1	A
1426921_at	457.1	A
1426922_s_at	245.5	P
1426923_at	1129.9	P
1426924_at	369	P
1426925_at	16.5	A
1426926_at	1499	P
1426927_at	63.3	A
1426928_at	186.3	P
1426929_at	33.9	A
1426930_at	14.9	P
1426931_s_at	1408.8	P
1426932_at	383.6	P
1426933_at	463.9	P
1426934_at	44	A
1426935_at	5.5	A
1426936_at	440.2	P
1426937_at	10.5	A
1426938_at	49.3	A
1426939_at	334	P
1426940_at	394.7	P
1426941_at	12.4	A
1426942_at	757.8	P
1426943_at	150.1	A
1426944_at	959.9	P
1426945_at	1585.8	P
1426946_at	1857.7	P
1426947_x_at	138.7	P
1426948_at	827.1	P
1426949_s_at	939.3	P
1426950_at	132.2	P
1426951_at	59.9	A
1426952_at	643.7	P
1426953_at	331.6	P
1426954_at	818.5	P
1426955_at	80	A
1426956_a_at	411.6	P
1426957_at	194.4	A
1426958_at	125.1	P
1426959_at	615.4	P
1426960_a_at	64.8	A
1426961_at	580.2	P
1426962_at	271.4	P
1426963_at	235.2	P
1426964_at	3767.3	P
1426965_at	586.1	P
1426966_at	253.4	P
1426967_at	87.7	A
1426968_a_at	153.5	P
1426969_at	192.1	P
1426970_a_at	508	P
1426971_at	186.4	P
1426972_at	723	P
1426973_at	2.6	A
1426974_at	803.4	P
1426975_at	240.5	P
1426976_at	786.5	P
1426977_at	678.8	P
1426978_at	260.3	P
1426979_at	448.8	P
1426980_s_at	80.7	P
1426981_at	56.3	A
1426982_at	220.6	P
1426983_at	500.8	P
1426984_at	96	A
1426985_s_at	411.5	P
1426986_at	496.3	P
1426987_at	190.9	P
1426988_at	62.6	P
1426989_at	239.8	A
1426990_at	42.2	A
1426991_at	23.4	A
1426992_at	4696.2	P
1426993_at	1245.5	P
1426994_at	388.7	P
1426995_a_at	295.9	P
1426996_at	2.7	A
1426997_at	102.2	A
1426998_at	410.1	M
1426999_at	680.5	P
1427000_at	0.5	A
1427001_s_at	17.9	A
1427002_s_at	64.9	P
1427003_at	434.5	P
1427004_at	37.9	A
1427005_at	133.5	A
1427006_at	771.4	P
1427007_at	501.5	P
1427008_at	1.9	A
1427009_at	49.5	A
1427010_s_at	38.2	A
1427011_a_at	634.8	P
1427012_at	51.2	A
1427013_at	166.3	P
1427014_at	193.4	P
1427015_at	61.8	A
1427016_at	196.6	P
1427017_at	68.2	A
1427018_at	33.7	A
1427019_at	12.6	A
1427020_at	5	A
1427021_s_at	9893.8	P
1427022_at	295.5	P
1427023_at	35.3	A
1427024_at	189.9	P
1427025_at	48.7	A
1427026_at	3.1	A
1427027_a_at	633	P
1427028_at	69.3	M
1427029_at	37.3	A
1427030_at	252.9	P
1427031_s_at	196.6	P
1427032_at	1286.3	P
1427033_at	68.1	A
1427034_at	20.4	A
1427035_at	239.3	P
1427036_a_at	1988.7	P
1427037_at	324.8	P
1427038_at	35.1	A
1427039_at	713.1	P
1427040_at	3314.3	P
1427041_at	512.8	P
1427042_at	7.9	A
1427043_s_at	513.3	P
1427044_a_at	4.8	A
1427045_at	21.7	A
1427046_at	15	A
1427047_at	236.1	A
1427048_at	126.6	A
1427049_s_at	74.8	A
1427050_at	207.6	P
1427051_at	63.8	A
1427052_at	7.5	A
1427053_at	0.5	A
1427054_s_at	2.5	A
1427055_at	92	A
1427056_at	21.6	A
1427057_at	439.5	A
1427058_at	8556.7	P
1427059_at	202.5	P
1427060_at	1320.9	P
1427061_at	335.3	P
1427062_at	149.8	P
1427063_at	54.1	P
1427064_a_at	217.7	P
1427065_at	155.1	P
1427066_a_at	288.9	P
1427067_at	89.8	P
1427068_x_at	61	A
1427069_at	207.8	P
1427070_at	76.2	A
1427071_at	293.9	P
1427072_at	282.6	P
1427073_at	312.8	P
1427074_at	394.6	P
1427075_s_at	253	P
1427076_at	3120.4	P
1427077_a_at	756.3	P
1427078_at	460.4	P
1427079_at	3.2	A
1427080_at	263.3	P
1427081_at	8.4	A
1427082_at	32.7	A
1427083_a_at	69	A
1427084_a_at	149.6	P
1427085_at	284.8	P
1427086_at	9.5	A
1427087_at	379.4	P
1427088_at	200.9	P
1427089_at	216	P
1427090_at	441.5	P
1427091_at	322.9	P
1427092_at	9.4	A
1427093_at	13.9	A
1427094_at	510.7	P
1427095_at	65.8	A
1427096_s_at	152.2	A
1427097_at	294.7	P
1427098_at	230.2	P
1427099_at	404.4	A
1427100_at	231.4	P
1427101_at	41.8	A
1427102_at	118.8	A
1427103_at	1725.1	P
1427104_at	1.8	A
1427105_at	545.3	P
1427106_at	106.2	P
1427107_at	69.2	P
1427108_at	1771.5	P
1427109_at	803	P
1427110_at	338.3	P
1427111_s_at	130.8	P
1427112_at	186.9	P
1427113_s_at	268.7	P
1427114_at	166.6	A
1427115_at	19.6	A
1427116_at	588	P
1427117_at	458.8	P
1427118_at	28.2	A
1427119_at	32.5	A
1427120_at	551	P
1427121_at	195.9	P
1427122_at	0.5	A
1427123_s_at	10.1	A
1427124_at	22.4	A
1427125_s_at	525.2	P
1427126_at	76.8	P
1427127_x_at	116.5	P
1427128_at	86	A
1427129_a_at	2011.5	P
1427130_x_at	28.4	P
1427131_s_at	1095.5	P
1427132_at	78.3	P
1427133_s_at	18.6	A
1427134_at	295.7	P
1427135_at	72	P
1427136_s_at	268.3	P
1427137_at	6.3	A
1427138_at	40.7	A
1427139_at	115.9	A
1427140_at	26.4	A
1427141_at	36.5	P
1427142_s_at	104.2	P
1427143_at	284.1	P
1427144_at	1193	P
1427145_at	123.6	A
1427146_at	11.7	A
1427147_at	168.3	P
1427148_at	131.7	P
1427149_at	0.9	A
1427150_at	228.2	P
1427151_at	33.9	P
1427152_at	107.3	P
1427153_at	467	P
1427154_at	1.1	A
1427155_at	35.7	A
1427156_s_at	189.9	P
1427157_at	1.7	A
1427158_at	769.2	P
1427159_at	292.4	P
1427160_at	143.7	P
1427161_at	370.6	P
1427162_a_at	471.9	P
1427163_at	238.4	P
1427164_at	92.4	P
1427165_at	200.2	P
1427166_a_at	251.4	P
1427167_at	5.4	A
1427168_a_at	55	P
1427169_at	53.3	A
1427170_at	60.5	P
1427171_at	209.2	P
1427172_at	59.5	P
1427173_a_at	1631.5	P
1427174_at	177.4	P
1427175_at	17.7	A
1427176_s_at	49.9	A
1427177_at	170.1	P
1427178_at	69.5	A
1427179_at	5.1	A
1427180_at	2	A
1427181_at	10.1	A
1427182_s_at	15	A
1427183_at	8.2	A
1427184_at	14.1	A
1427185_at	1221.8	P
1427186_a_at	645.9	P
1427187_at	102.6	A
1427188_at	953.6	P
1427189_at	917	P
1427190_at	332.9	P
1427191_at	9.6	A
1427192_a_at	735.9	P
1427193_at	74.4	P
1427194_a_at	191.7	P
1427195_at	449.5	P
1427196_at	14.8	A
1427197_at	361	P
1427198_at	32.9	P
1427199_at	323.6	P
1427200_at	152.6	P
1427201_at	26.4	A
1427202_at	71.3	P
1427203_at	70.7	A
1427204_at	19.4	A
1427205_x_at	41.7	M
1427206_at	417.8	P
1427207_s_at	744.9	P
1427208_at	374.2	P
1427209_at	70.2	A
1427210_at	23	A
1427211_at	24.3	A
1427212_at	599.2	P
1427213_at	160	P
1427214_at	67.5	A
1427215_at	21.3	P
1427216_at	18.3	A
1427217_at	15.4	P
1427218_at	204.2	A
1427219_at	8.6	A
1427220_a_at	9.8	A
1427221_at	1.2	A
1427222_a_at	1.7	A
1427223_a_at	26.7	A
1427224_at	25.6	A
1427225_at	80.1	P
1427226_at	108.2	P
1427227_at	1.8	A
1427228_at	27.9	A
1427229_at	516.7	P
1427230_at	155.1	P
1427231_at	7	A
1427232_at	463.9	P
1427233_at	394	P
1427234_at	139.5	M
1427235_at	414.8	P
1427236_a_at	500.7	P
1427237_at	5.3	A
1427238_at	41.5	P
1427239_at	49.9	A
1427240_at	10.8	A
1427241_at	245.9	P
1427242_at	0.7	A
1427243_at	322.7	M
1427244_at	230.9	A
1427245_at	484.2	P
1427246_at	25	A
1427247_at	13.4	A
1427248_at	378.4	P
1427249_x_at	0.7	A
1427250_at	4282.1	P
1427251_at	229.8	P
1427252_at	27.7	A
1427253_s_at	852.9	P
1427254_at	260.8	P
1427255_s_at	380.4	A
1427256_at	597.4	P
1427257_at	228.7	A
1427258_at	156.2	P
1427259_at	101.9	P
1427260_a_at	6684.7	P
1427261_at	7.9	A
1427262_at	1114.7	P
1427263_at	52.3	P
1427264_at	35	A
1427265_at	40.5	A
1427266_at	618.7	P
1427267_at	30.9	A
1427268_at	8.3	A
1427269_at	549.6	P
1427270_a_at	452.1	P
1427271_at	222.4	P
1427272_at	26	P
1427273_at	188.1	P
1427274_at	108.5	P
1427275_at	2485.3	P
1427276_at	421.6	P
1427277_at	26.6	A
1427278_at	36.9	A
1427279_at	3.8	A
1427280_at	2.8	A
1427281_at	0.9	A
1427282_a_at	389.4	P
1427283_at	163	P
1427284_a_at	4.3	A
1427285_s_at	94.6	P
1427286_at	9	A
1427287_s_at	71.9	A
1427288_at	6	A
1427289_at	23.5	A
1427290_at	234.9	P
1427291_at	4	A
1427292_at	3.7	A
1427293_a_at	4.3	A
1427294_a_at	990.8	P
1427295_at	622.3	P
1427296_at	4255	P
1427297_at	968.9	P
1427298_at	5.5	A
1427299_at	300	P
1427300_at	1.9	A
1427301_at	988.5	P
1427302_at	41.7	A
1427303_at	37.6	A
1427304_at	314.1	P
1427305_at	152.7	P
1427306_at	149.8	P
1427307_a_at	150.5	M
1427308_at	26.4	A
1427309_at	169.4	P
1427310_at	430.9	P
1427311_at	20.5	A
1427312_at	15.5	A
1427313_at	59.9	P
1427314_at	1979.5	P
1427315_at	8.9	A
1427316_s_at	15.8	A
1427317_at	159.2	P
1427318_s_at	1118.7	P
1427319_at	698.6	P
1427320_at	33.7	A
1427321_s_at	39.4	A
1427322_at	43.2	P
1427323_s_at	342.6	M
1427324_at	219	P
1427325_s_at	146	P
1427326_at	104.8	A
1427327_at	195.4	P
1427328_a_at	113.4	P
1427329_a_at	286.5	P
1427330_at	7.9	A
1427331_at	47.7	A
1427332_at	160	P
1427333_s_at	236.1	A
1427334_s_at	480.5	P
1427335_at	26.9	A
1427336_at	110.8	A
1427337_at	31.4	A
1427338_at	15	A
1427339_at	4.9	A
1427340_at	15.6	A
1427341_at	760.6	P
1427342_at	335.6	P
1427343_at	62	A
1427344_s_at	8	A
1427345_a_at	14.3	A
1427346_at	16.4	A
1427347_s_at	496.4	P
1427348_at	40.7	A
1427349_x_at	231.7	P
1427350_a_at	35.7	A
1427351_s_at	159.7	A
1427352_at	44.1	A
1427353_at	76.9	A
1427354_at	25.2	A
1427355_at	33.2	A
1427356_at	68.5	A
1427357_at	56.8	A
1427358_a_at	121.4	P
1427359_at	153.4	P
1427360_at	54.2	A
1427361_at	143.4	A
1427362_x_at	213.8	A
1427363_at	103.9	A
1427364_a_at	519.4	P
1427365_at	10.5	A
1427366_at	5.9	A
1427367_at	88.1	A
1427368_x_at	795	P
1427369_at	58.9	P
1427370_at	2.7	A
1427371_at	24.6	A
1427372_at	8.8	A
1427373_at	3.6	A
1427374_at	40.3	A
1427375_at	245.4	P
1427376_a_at	43.5	A
1427377_x_at	32.4	A
1427378_at	61.4	A
1427379_at	75.1	A
1427380_at	1.9	A
1427381_at	11.3	A
1427382_a_at	577.7	P
1427383_at	14.5	A
1427384_at	131.9	P
1427385_s_at	740.3	P
1427386_at	11.1	A
1427387_a_at	20.1	A
1427388_at	24.1	A
1427389_at	2.8	A
1427390_at	197.7	P
1427391_a_at	16.1	A
1427392_at	61.9	A
1427393_at	35.7	P
1427394_at	58.6	A
1427395_a_at	11.3	A
1427396_a_at	4013.1	P
1427397_at	96.9	A
1427398_at	9.8	A
1427399_a_at	4.2	A
1427400_at	57.9	A
1427401_at	3.7	A
1427402_at	45.6	A
1427403_at	1.7	A
1427404_x_at	8527.5	P
1427405_s_at	129.4	P
1427406_at	48	A
1427407_s_at	225.8	P
1427408_a_at	341.6	P
1427409_at	21.9	A
1427410_at	218.2	P
1427411_s_at	113.7	P
1427412_s_at	633.8	P
1427413_a_at	674	P
1427414_at	182.2	P
1427415_at	1.2	A
1427416_x_at	188.3	P
1427417_at	35.7	A
1427418_a_at	1483.1	P
1427419_x_at	54.1	P
1427420_at	21.5	A
1427421_at	7	A
1427422_at	5.1	A
1427423_at	38.4	A
1427424_at	411.3	P
1427425_at	41.3	A
1427426_at	10.8	A
1427427_at	29.3	A
1427428_at	43.9	A
1427429_at	3.9	A
1427430_at	56.5	A
1427431_at	3.6	A
1427432_a_at	3087.3	P
1427433_s_at	15.6	A
1427434_at	147.4	P
1427435_at	37.2	A
1427436_at	62.1	A
1427437_at	5.6	A
1427438_at	14.1	A
1427439_s_at	642.7	P
1427440_a_at	8	A
1427441_a_at	318.9	P
1427442_a_at	2760.3	P
1427443_at	2.7	A
1427444_at	47.3	A
1427445_a_at	47.4	A
1427446_s_at	3.4	A
1427447_a_at	617.1	P
1427448_at	380.4	P
1427449_a_at	129.4	A
1427450_x_at	1259.4	P
1427451_a_at	4.8	A
1427452_at	11.9	A
1427453_at	16.6	A
1427454_at	3.6	A
1427455_x_at	43	A
1427456_at	122.1	P
1427457_a_at	2.3	A
1427458_at	9.2	A
1427459_at	8.3	A
1427460_at	190.1	P
1427461_at	86.3	A
1427462_at	121.5	P
1427463_at	148.5	P
1427464_s_at	6420.7	P
1427465_at	12.8	A
1427466_at	51.5	A
1427467_a_at	110.6	P
1427468_at	464.5	P
1427469_at	96.7	P
1427470_s_at	46.1	A
1427471_at	112.9	P
1427472_a_at	10	A
1427473_at	3.1	A
1427474_s_at	229.2	M
1427475_a_at	694	P
1427476_a_at	188.1	P
1427477_at	13.3	A
1427478_at	139	P
1427479_at	17.5	A
1427480_at	21	A
1427481_a_at	39.4	P
1427482_a_at	3.4	A
1427483_at	479.6	P
1427484_at	8.4	A
1427485_at	2.7	A
1427486_at	31.5	A
1427487_at	71.1	A
1427488_a_at	23.4	A
1427489_at	16.1	A
1427490_at	544.9	P
1427491_at	51.3	P
1427492_at	3.2	A
1427493_at	76.8	A
1427494_at	28.7	A
1427495_at	1.6	A
1427496_at	79.3	A
1427497_at	61	A
1427498_a_at	140.4	P
1427499_at	15.6	M
1427500_at	22.3	M
1427501_at	72.9	A
1427502_at	284.8	A
1427503_at	67.8	A
1427504_s_at	6227.7	P
1427505_a_at	151.7	P
1427506_at	103.4	P
1427507_at	11.1	A
1427508_at	97.3	A
1427509_at	30	A
1427510_at	27.3	A
1427511_at	103.1	A
1427512_a_at	29.9	A
1427513_at	14.2	A
1427514_at	5.6	A
1427515_at	386.8	P
1427516_a_at	286.4	P
1427517_at	12.9	A
1427518_at	115.7	P
1427519_at	8.9	A
1427520_a_at	9	A
1427521_a_at	11.7	A
1427522_at	8.8	A
1427523_at	75	A
1427524_a_at	56.4	A
1427525_at	124.6	P
1427526_at	72.9	P
1427527_a_at	2.5	A
1427528_a_at	3.3	A
1427529_at	11.2	A
1427530_at	32.4	P
1427531_a_at	144.9	A
1427532_at	14.5	A
1427533_at	55.8	A
1427534_at	87.7	P
1427535_s_at	46	A
1427536_at	67.4	A
1427537_at	10.4	A
1427538_at	15.3	A
1427539_a_at	427.3	P
1427540_at	32.2	A
1427541_x_at	318.3	P
1427542_at	20.8	A
1427543_s_at	44.7	A
1427544_a_at	169.6	P
1427545_at	24.5	A
1427546_at	21.2	A
1427547_a_at	42	A
1427548_a_at	919.1	P
1427549_s_at	12.2	A
1427550_at	3.1	A
1427551_at	7.8	A
1427552_a_at	246.4	P
1427553_at	8.7	A
1427554_at	24.4	A
1427555_at	15.2	A
1427556_at	27.1	A
1427557_at	121.2	P
1427558_s_at	143	P
1427559_a_at	148.1	P
1427560_at	12.3	A
1427561_a_at	27.1	A
1427562_a_at	3.5	A
1427563_at	7.1	A
1427564_at	63	P
1427565_a_at	167.1	P
1427566_at	6.7	A
1427567_a_at	2836.4	P
1427568_a_at	42.4	A
1427569_a_at	58.8	A
1427570_at	25	A
1427571_at	20.3	A
1427572_at	58	A
1427573_at	23.6	A
1427574_s_at	3.9	A
1427575_at	14.3	A
1427576_at	11.9	A
1427577_x_at	4.6	A
1427578_a_at	3333.2	P
1427579_at	4	A
1427580_a_at	22.6	A
1427581_at	80.8	A
1427582_at	31.7	A
1427583_at	53.9	A
1427584_at	47.6	P
1427585_at	0.7	A
1427586_at	4.2	A
1427587_at	21.4	P
1427588_a_at	35.4	A
1427589_at	65.9	A
1427590_at	10.7	A
1427591_at	15.5	A
1427592_at	4.3	A
1427593_at	29.1	A
1427594_at	22.5	A
1427595_at	102.9	P
1427596_at	16.6	A
1427597_at	4.7	A
1427598_at	1.4	A
1427599_at	57.8	P
1427600_at	17.8	A
1427601_at	6.6	A
1427602_at	19.2	A
1427603_at	111	P
1427604_a_at	25	A
1427605_at	10.5	A
1427606_at	45.9	A
1427607_at	7.7	A
1427608_a_at	77.1	P
1427609_at	14.2	A
1427610_at	25.5	A
1427611_at	58	A
1427612_at	0.8	A
1427613_at	36.3	A
1427614_at	19.9	A
1427615_at	5.4	A
1427616_at	27.1	A
1427617_at	22.8	A
1427618_at	15.7	A
1427619_a_at	36.9	A
1427620_at	56.1	A
1427621_at	1.1	A
1427622_at	19.6	A
1427623_at	57	A
1427624_s_at	0.7	A
1427625_a_at	3.5	A
1427626_at	11.3	A
1427627_at	44.6	A
1427628_at	73.5	A
1427629_at	22.2	A
1427630_x_at	143.2	P
1427631_x_at	2.5	A
1427632_x_at	0.6	A
1427633_a_at	11.9	A
1427634_at	46.3	A
1427635_at	0.9	A
1427636_at	30.4	A
1427637_a_at	49.2	A
1427638_at	102.4	A
1427639_a_at	9.2	A
1427640_a_at	1.5	A
1427641_at	36	A
1427642_at	48.9	A
1427643_at	26.3	A
1427644_at	1.8	A
1427645_a_at	1.7	A
1427646_a_at	391.6	P
1427647_at	4.6	A
1427648_at	3.5	A
1427649_at	23	A
1427650_a_at	43.2	A
1427651_x_at	4007.1	P
1427652_x_at	23.9	A
1427653_at	4.2	A
1427654_a_at	58.1	A
1427655_a_at	15.6	A
1427656_at	5.7	A
1427657_at	20.3	A
1427658_at	189.4	P
1427659_at	4.5	A
1427660_x_at	93.7	A
1427661_a_at	169.5	P
1427662_at	24.3	A
1427663_a_at	172.7	M
1427664_at	3.1	A
1427665_a_at	25.3	A
1427666_a_at	4.1	A
1427667_s_at	2.2	A
1427668_at	19.8	A
1427669_a_at	5.8	A
1427670_a_at	2371.8	P
1427671_a_at	20.4	A
1427672_a_at	389	P
1427673_a_at	4.4	A
1427674_a_at	7	A
1427675_at	1.4	A
1427676_a_at	11.1	A
1427677_a_at	5	A
1427678_at	55.5	A
1427679_at	114	P
1427680_a_at	1.6	A
1427681_s_at	12.9	A
1427682_a_at	98.5	M
1427683_at	101.3	P
1427684_at	11.4	A
1427685_a_at	107.8	P
1427686_at	2.2	A
1427687_at	4.2	A
1427688_a_at	100.3	P
1427689_a_at	3002	P
1427690_a_at	55	A
1427691_a_at	236.9	P
1427692_a_at	151.7	P
1427693_at	40.6	A
1427694_at	2.1	A
1427695_a_at	30	A
1427696_at	7.4	A
1427697_a_at	43.1	P
